latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
58.75,-67.75,0.760909090909091,1.0,1.0,0.0,1.0,True
58.75,-67.25,0.7147272727272728,1.0,1.0,0.008,1.0,True
58.75,-66.75,0.8224545454545455,1.0,1.0,0.0,1.0,True
58.75,-66.25,0.836090909090909,1.0,1.0,0.043,1.0,True
58.75,-65.75,0.8192727272727273,0.969,1.0,0.012,1.0,True
58.75,-65.25,0.7952727272727274,1.0,1.0,0.0,1.0,True
58.75,-64.75,0.7974545454545453,0.996,1.0,0.0,1.0,True
58.75,-64.25,0.8982727272727273,1.0,1.0,0.039,1.0,True
58.75,-63.75,0.8721818181818182,0.988,0.8,0.165,1.0,True
58.75,-63.25,0.845090909090909,1.0,1.0,0.024,1.0,True
58.75,-62.75,0.8135454545454546,1.0,1.0,0.0,1.0,True
58.75,-62.25,0.8203636363636363,1.0,1.0,0.197,1.0,True
58.75,-61.75,0.8199090909090909,1.0,1.0,0.051,1.0,True
58.75,-61.25,0.8669090909090909,1.0,1.0,0.083,1.0,True
58.75,-60.75,0.8063636363636363,1.0,1.0,0.142,1.0,True
58.75,-60.25,0.8739999999999999,1.0,1.0,0.484,1.0,True
58.75,-59.75,0.8898181818181818,1.0,1.0,0.402,1.0,True
58.25,-90.25,0.5454545454545455,0.681,0.0,0.0,1.0,True
58.25,-89.75,0.5361818181818182,0.894,0.0,0.0,1.0,True
58.25,-89.25,0.5136363636363636,0.638,0.0,0.0,1.0,True
58.25,-88.75,0.49672727272727274,0.295,0.0,0.0,1.0,True
58.25,-88.25,0.5471818181818182,0.728,0.0,0.0,1.0,True
58.25,-87.75,0.5336363636363637,0.736,0.0,0.0,1.0,True
58.25,-87.25,0.5544545454545454,0.772,1.0,0.0,1.0,True
58.25,-80.25,0.6402727272727273,1.0,1.0,0.0,1.0,True
58.25,-79.75,0.6002727272727273,0.949,1.0,0.0,1.0,True
